@relation balanced_bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.SwapValues-Clast-Ffirst-Slast-weka.filters.supervised.attribute.NominalToBinary

@attribute age numeric
@attribute job=admin. numeric
@attribute job=technician numeric
@attribute job=management numeric
@attribute job=blue-collar numeric
@attribute job=retired numeric
@attribute job=services numeric
@attribute job=student numeric
@attribute job=unknown numeric
@attribute job=housemaid numeric
@attribute job=unemployed numeric
@attribute job=entrepreneur numeric
@attribute job=self-employed numeric
@attribute marital=single numeric
@attribute marital=married numeric
@attribute marital=divorced numeric
@attribute marital=unknown numeric
@attribute education=university.degree numeric
@attribute education=professional.course numeric
@attribute education=high.school numeric
@attribute education=unknown numeric
@attribute education=basic.9y numeric
@attribute education=basic.4y numeric
@attribute education=basic.6y numeric
@attribute education=illiterate numeric
@attribute default=unknown numeric
@attribute housing=yes numeric
@attribute housing=no numeric
@attribute housing=unknown numeric
@attribute loan=no numeric
@attribute loan=yes numeric
@attribute loan=unknown numeric
@attribute contact=telephone numeric
@attribute month=may numeric
@attribute month=aug numeric
@attribute month=jul numeric
@attribute month=apr numeric
@attribute month=jun numeric
@attribute month=nov numeric
@attribute month=sep numeric
@attribute month=oct numeric
@attribute month=mar numeric
@attribute month=dec numeric
@attribute day_of_week=thu numeric
@attribute day_of_week=tue numeric
@attribute day_of_week=mon numeric
@attribute day_of_week=wed numeric
@attribute day_of_week=fri numeric
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute poutcome=failure numeric
@attribute poutcome=nonexistent numeric
@attribute poutcome=success numeric
@attribute emp.var.rate numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute euribor3m numeric
@attribute nr.employed numeric
@attribute y {yes,no}

@data
51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,104,1,999,0,0,1,0,-3.4,92.649,-30.1,0.714,5017.5,yes
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1142,5,999,0,0,1,0,1.4,93.918,-42.7,4.968,5228.1,yes
25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,260,2,999,0,0,1,0,-1.8,93.075,-47.1,1.365,5099.1,yes
47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,180,1,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,no
59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,410,2,999,0,0,1,0,-1.7,94.215,-40.3,0.827,4991.6,no
38,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,96,2,999,0,0,1,0,1.4,93.918,-42.7,4.959,5228.1,no
33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,158,1,999,0,0,1,0,-0.1,93.2,-42,4.343,5195.8,yes
78,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,272,1,6,2,0,0,1,-1.8,93.369,-34.8,0.635,5008.7,yes
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,164,1,999,0,0,1,0,-0.1,93.798,-40.4,5,5195.8,no
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,411,2,999,0,0,1,0,1.1,93.994,-36.4,4.856,5191,no
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256,2,999,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,no
25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,411,2,8,4,0,0,1,-1.7,94.215,-40.3,0.81,4991.6,yes
35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,77,2,999,1,1,0,0,-0.1,93.2,-42,4.12,5195.8,no
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,230,2,999,0,0,1,0,1.1,93.994,-36.4,4.858,5191,no
37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,362,1,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,no
43,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1618,2,999,0,0,1,0,1.4,94.465,-41.8,4.958,5228.1,yes
39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,227,1,999,0,0,1,0,1.4,94.465,-41.8,4.866,5228.1,no
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,22,1,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,no
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,548,2,999,0,0,1,0,-2.9,92.963,-40.8,1.268,5076.2,yes
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,121,3,999,0,0,1,0,-3.4,92.379,-29.8,0.813,5017.5,yes
37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,321,1,999,0,0,1,0,-2.9,92.963,-40.8,1.26,5076.2,yes
51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,273,1,999,1,1,0,0,-2.9,92.201,-31.4,0.881,5076.2,yes
57,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,720,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,yes
34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,266,1,999,0,0,1,0,-0.1,93.798,-40.4,4.827,5195.8,yes
28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,254,5,999,0,0,1,0,-3.4,92.649,-30.1,0.715,5017.5,yes
39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,158,1,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,no
51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,241,3,999,0,0,1,0,-3,92.713,-33,0.7,5023.5,yes
34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,469,1,6,2,0,0,1,-1.8,93.369,-34.8,0.652,5008.7,yes
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,164,1,999,0,0,1,0,-1.8,92.893,-46.2,1.266,5099.1,no
51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,426,3,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,yes
28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,276,2,999,0,0,1,0,-2.9,92.201,-31.4,0.869,5076.2,yes
33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,521,2,999,0,0,1,0,-1.8,92.893,-46.2,1.25,5099.1,no
35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,141,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,no
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1489,3,999,0,0,1,0,-1.8,92.893,-46.2,1.334,5099.1,yes
35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130,1,999,1,1,0,0,-1.8,92.893,-46.2,1.354,5099.1,no
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,1,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,no
35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1356,3,999,0,0,1,0,1.4,93.918,-42.7,4.96,5228.1,yes
39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,742,1,999,0,0,1,0,1.4,93.918,-42.7,4.963,5228.1,no
29,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,3,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,no
47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,336,1,15,3,1,0,0,-1.8,93.876,-40,0.688,5008.7,yes
38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,363,2,10,1,0,0,1,-1.8,92.843,-50,1.726,5099.1,yes
58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,628,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,yes
21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,202,2,999,0,0,1,0,-2.9,92.963,-40.8,1.266,5076.2,yes
58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,185,4,999,0,0,1,0,-0.1,93.2,-42,4.153,5195.8,no
35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,658,1,999,0,0,1,0,1.4,93.918,-42.7,4.961,5228.1,yes
35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,98,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,no
35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,79,2,999,0,0,1,0,-3.4,92.431,-26.9,0.742,5017.5,yes
18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,642,1,999,0,0,1,0,-2.9,92.201,-31.4,0.884,5076.2,yes
46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,223,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,no
51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,4,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,no
50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,697,3,999,0,0,1,0,1.1,93.994,-36.4,4.86,5191,yes
54,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,798,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,yes
50,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,48,1,999,1,1,0,0,-0.1,93.2,-42,4.021,5195.8,no
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,187,4,999,0,0,1,0,-1.8,92.893,-46.2,1.291,5099.1,no
19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,438,1,999,0,0,1,0,-1.8,93.075,-47.1,1.405,5099.1,yes
51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,2,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,no
46,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,338,2,999,0,0,1,0,-1.8,92.893,-46.2,1.299,5099.1,no
34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,283,3,999,1,1,0,0,-1.8,92.893,-46.2,1.313,5099.1,no
41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,999,1,1,0,0,-1.8,92.893,-46.2,1.25,5099.1,no
48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,591,1,999,1,1,0,0,-0.1,93.2,-42,4.021,5195.8,yes
47,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,487,3,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,yes
50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1149,5,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,yes
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,434,2,999,1,1,0,0,-1.7,94.055,-39.8,0.702,4991.6,yes
39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,432,4,999,0,0,1,0,1.4,94.465,-41.8,4.865,5228.1,yes
32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,253,1,4,2,0,0,1,-2.9,92.201,-31.4,0.884,5076.2,yes
45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,507,1,999,0,0,1,0,-1.8,92.893,-46.2,1.244,5099.1,yes
34,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,311,3,999,1,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,no
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,420,1,999,0,0,1,0,1.4,94.465,-41.8,4.959,5228.1,no
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,165,2,999,1,1,0,0,-1.7,94.055,-39.8,0.702,4991.6,no
25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,551,4,999,1,1,0,0,-2.9,92.963,-40.8,1.252,5076.2,yes
32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51,2,999,0,0,1,0,1.4,93.918,-42.7,4.962,5228.1,no
70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,411,1,999,0,0,1,0,-1.7,94.027,-38.3,0.899,4991.6,yes
60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,no
49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,203,1,999,0,0,1,0,1.4,93.444,-36.1,4.968,5228.1,no
29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,467,2,13,1,0,0,1,-1.8,93.369,-34.8,0.643,5008.7,yes
36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,89,7,999,0,0,1,0,1.4,93.918,-42.7,4.955,5228.1,no
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,426,2,999,0,0,1,0,-1.8,93.749,-34.6,0.646,5008.7,yes
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,171,1,999,1,1,0,0,-1.8,93.075,-47.1,1.365,5099.1,no
31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1120,2,999,0,0,1,0,1.1,93.994,-36.4,4.855,5191,yes
50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,717,3,999,0,0,1,0,-1.8,93.749,-34.6,0.659,5008.7,yes
41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,268,1,999,0,0,1,0,-0.1,93.2,-42,4.076,5195.8,no
58,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70,5,999,0,0,1,0,-3.4,92.649,-30.1,0.719,5017.5,no
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,651,2,999,1,1,0,0,-0.1,93.2,-42,4.191,5195.8,yes
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,1,999,0,0,1,0,-1.8,92.893,-46.2,1.281,5099.1,no
52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,953,2,999,0,0,1,0,-1.1,94.199,-37.5,0.876,4963.6,yes
58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,358,2,999,1,1,0,0,-1.8,92.893,-46.2,1.334,5099.1,no
46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,308,1,999,1,1,0,0,-0.1,93.2,-42,4.076,5195.8,no
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,63,3,999,0,0,1,0,1.4,93.444,-36.1,4.965,5228.1,no
31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,935,1,999,0,0,1,0,1.1,93.994,-36.4,4.857,5191,yes
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,292,1,999,0,0,1,0,1.4,93.444,-36.1,4.966,5228.1,no
30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,56,5,999,0,0,1,0,1.4,93.444,-36.1,4.962,5228.1,no
29,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,851,1,999,0,0,1,0,-1.8,92.893,-46.2,1.313,5099.1,no
30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,252,1,999,0,0,1,0,-2.9,92.201,-31.4,0.849,5076.2,yes
28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,237,1,999,0,0,1,0,-1.8,93.369,-34.8,0.643,5008.7,yes
34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,155,1,999,0,0,1,0,-1.8,92.893,-46.2,1.281,5099.1,no
28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,189,1,999,0,0,1,0,-1.8,93.369,-34.8,0.635,5008.7,no
30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,148,1,999,0,0,1,0,-0.1,93.2,-42,4.12,5195.8,no
